ClientID,Age,RiskRate,IsMale,CompletedOrdersRatio,CanceledOrdersRatio,AvgPrice,Most_Frequent_OrderType,Most_Frequent_ExecutionStatus,Most_Frequent_SectorName,AvgOrderRate_Difference,AvgQuantityOrderedRate_Difference,Churned
4874,70,Medium,1,Less than half,Moderate,6.899000000000001,Buy,Not Executed,Others,Constant,Constant,1
4875,48,Low,1,More than half,Little,6.299916666666667,Buy,Executed,Financials,Increased,Increased,1
4876,21,Low,1,Less than half,Moderate,21.309694193548385,Sell,Not Executed,Information Technology,Constant,Constant,0
4878,40,Low,1,More than half,Moderate,10.34375,Buy,Executed,Financials,Increased,Increased,1
4879,61,Medium,1,More than half,Little,18.214782608695653,Buy,Executed,Information Technology,Increased,Increased,0
4880,58,Low,1,More than half,Most,13.582949275362319,Sell,Executed,Financials,Increased,Increased,1
4881,66,Low,1,More than half,Moderate,4.7231089108910895,Buy,Executed,Financials,Increased,Increased,0
4882,37,Low,1,Less than half,Moderate,5.244090568862275,Buy,Not Executed,Industries,Constant,Constant,1
4883,41,Low,1,More than half,Moderate,8.940306748466258,Sell,Executed,Financials,Increased,Increased,0
4884,65,Low,0,Less than half,Moderate,14.83125,Buy,Not Executed,Financials,Increased,Increased,1
4885,50,Low,1,Less than half,Most,10.25004255319149,Buy,Not Executed,Industries,Increased,Increased,0
4887,63,Low,1,Less than half,Little,21.241652173913042,Buy,Not Executed,Financials,Increased,Increased,0
4890,62,Low,1,Less than half,Moderate,22.85450266311585,Sell,Not Executed,Industries,Increased,Increased,0
4895,74,Medium,1,More than half,Little,7.092823308270677,Sell,Executed,Financials,Decreased,Increased,0
4896,38,Not Assigned,1,More than half,Moderate,65.31030769230769,Sell,Executed,Industries,Decreased,Decreased,0
4900,69,Not Assigned,0,Less than half,Most,15.2,Sell,Not Executed,Financials,Decreased,Decreased,1
4901,47,Not Assigned,1,Less than half,Most,19.569767441860463,Sell,Not Executed,Telecommunication Services,Decreased,Decreased,1
4902,64,Not Assigned,1,All,None,1.04,Sell,Executed,Real Estate,Decreased,Decreased,1
4903,33,Low,1,Less than half,Moderate,17.84222222222222,Buy,Not Executed,Financials,Increased,Increased,0
4908,59,Low,1,Less than half,Most,0.5512727272727272,Sell,Not Executed,Information Technology,Increased,Increased,1
4909,31,Low,1,Less than half,Most,15.8489,Sell,Not Executed,Real Estate,Increased,Increased,1
4910,63,Medium,1,Less than half,Moderate,16.829043565886302,Buy,Executed,Financials,Increased,Increased,1
4911,78,Medium,1,Less than half,Moderate,2.8319047619047617,Sell,Not Executed,Industries,Increased,Increased,1
4916,21,Low,0,More than half,Little,5.715000000000001,Buy,Executed,Financials,Increased,Increased,1
4917,34,Low,1,Less than half,Most,61.60493902439024,Buy,Not Executed,Real Estate,Increased,Increased,0
4920,29,Low,1,Less than half,None,5.013571428571429,Sell,Not Executed,INDUSTRIAL,Constant,Constant,0
4922,72,Low,0,More than half,Most,3.3390491803278692,Buy,Executed,INVESTMENT,Increased,Increased,1
4923,77,Not Assigned,0,Less than half,Moderate,5.307565217391304,Sell,Not Executed,Industries,Decreased,Decreased,1
4926,70,Low,1,Less than half,None,1.6420000000000001,Buy,Not Executed,Financials,Increased,Increased,1
4928,36,Low,1,More than half,Moderate,6.651789845028921,Sell,Executed,Financials,Increased,Increased,0
4930,45,Low,1,Less than half,None,17.588793103448275,Buy,Executed,INVESTMENT,Constant,Constant,0
4931,33,Low,1,Less than half,Moderate,25.772144251626898,Sell,Not Executed,Financials,Increased,Increased,0
4935,33,Low,1,Less than half,Most,7.690747827598192,Buy,Executed,Financials,Increased,Increased,0
4936,40,Low,0,More than half,Little,43.29710144927536,Buy,Executed,Materials,Constant,Constant,0
4937,69,Low,1,Less than half,Moderate,9.543838709677418,Sell,Not Executed,Financials,Increased,Increased,0
4938,19,Not Assigned,1,Less than half,Moderate,3.1316717095310134,Buy,Not Executed,INVESTMENT,Constant,Constant,0
4939,45,Not Assigned,1,More than half,Little,13.109167182662537,Buy,Executed,Industries,Constant,Constant,0
4940,22,Not Assigned,1,More than half,Little,37.25487341772152,Buy,Executed,Real Estate,Constant,Constant,0
4941,43,Not Assigned,1,All,None,8.39,Sell,Executed,Real Estate,Constant,Constant,1
4942,25,Not Assigned,1,More than half,Moderate,35.5953947368421,Sell,Executed,Industries,Decreased,Decreased,0
4943,53,Not Assigned,0,Less than half,Little,34.02806024096386,Sell,Not Executed,Financials,Constant,Constant,0
4944,55,Not Assigned,0,All,None,24.4,Buy,Executed,Consumer Discretionary,Constant,Constant,1
4945,41,Not Assigned,1,Less than half,Little,5.530454545454545,Sell,Not Executed,Financials,Constant,Constant,0
4946,51,Not Assigned,1,Less than half,Moderate,5.061083333333333,Sell,Not Executed,Consumer Staples,Constant,Constant,1
4947,54,Not Assigned,1,More than half,Little,2.5194055793991414,Buy,Executed,Industries,Constant,Constant,0
4948,75,Not Assigned,1,More than half,None,0.09542857142857143,Buy,Executed,Energy,Constant,Constant,1
4949,73,Not Assigned,0,Less than half,Most,14.016666666666666,Sell,Not Executed,Industries,Constant,Constant,1
4950,43,Not Assigned,1,All,None,0.3315,Sell,Executed,Financials,Decreased,Decreased,1
4951,61,Not Assigned,1,Less than half,Moderate,3.71,Sell,Not Executed,Health Care,Constant,Constant,1
4954,38,Not Assigned,1,More than half,Moderate,10.48031746031746,Sell,Executed,Industries,Constant,Constant,0
4955,78,Not Assigned,1,More than half,Little,40.913152777777775,Buy,Executed,Materials,Increased,Increased,0
4960,37,Not Assigned,1,Less than half,Little,12.709533870967743,Sell,Not Executed,Financials,Decreased,Decreased,0
4961,40,Not Assigned,1,More than half,Most,15.246967391304349,Sell,Executed,Industries,Constant,Constant,0
4965,30,Low,1,More than half,Moderate,7.338171641791045,Buy,Executed,Financials,Constant,Constant,0
4966,50,Not Assigned,0,Less than half,Moderate,10.39827868852459,Buy,Not Executed,Industries,Constant,Constant,0
4967,49,Not Assigned,1,Less than half,Most,22.43,Sell,Not Executed,Financials,Constant,Constant,0
4969,21,Not Assigned,0,Less than half,Most,8.826973684210527,Sell,Not Executed,Consumer Discretionary,Constant,Constant,1
4970,39,Low,1,All,None,0.8426666666666667,Sell,Executed,Industries,Increased,Increased,1
4972,48,Low,1,More than half,Moderate,36.105555555555554,Sell,Executed,Financials,Increased,Increased,1
4974,75,Low,1,More than half,Moderate,10.78296897133221,Sell,Executed,Industries,Increased,Increased,0
4976,37,Low,0,More than half,None,4.38,Sell,Executed,Financials,Constant,Constant,1
4979,40,Not Assigned,0,More than half,Most,3.8911333333333333,Buy,Executed,Financials,Constant,Constant,0
4980,32,Not Assigned,0,More than half,Moderate,7.021073126142596,Sell,Executed,Industries,Constant,Constant,0
4984,61,Not Assigned,1,More than half,Little,11.151526315789473,Buy,Executed,Financials,Increased,Decreased,1
4987,19,Not Assigned,0,More than half,Little,22.460773291925467,Buy,Executed,INVESTMENT,Constant,Constant,1
4990,50,Not Assigned,0,Less than half,Moderate,6.7761298200514135,Sell,Not Executed,Materials,Constant,Constant,0
4991,76,Not Assigned,1,Less than half,Moderate,3.663362970711297,Buy,Not Executed,Financials,Constant,Constant,0
4992,50,Not Assigned,1,More than half,Little,18.823080985915492,Sell,Executed,Financials,Constant,Constant,1
4995,61,Low,1,More than half,Moderate,8.664130193905818,Sell,Executed,Financials,Constant,Constant,0
4996,33,Medium,1,More than half,None,3.7524,Sell,Executed,Real Estate,Constant,Constant,1
4999,54,Low,1,Less than half,None,1.19125,Buy,Not Executed,Consumer Staples,Increased,Increased,1
5000,52,Low,0,Less than half,Moderate,1.8491666666666668,Buy,Not Executed,Financials,Increased,Increased,0
5001,62,Low,0,More than half,Moderate,5.180672727272728,Buy,Executed,Financials,Constant,Constant,1
5002,35,Low,1,More than half,Little,11.61362012987013,Buy,Executed,Financials,Increased,Increased,1
5003,72,Low,1,More than half,Moderate,2.044929347826087,Buy,Executed,Health Care,Increased,Increased,0
5004,67,Low,1,More than half,Most,6.072606385906963,Buy,Executed,Energy,Increased,Increased,0
5006,26,Low,1,More than half,Moderate,2.7866666666666666,Buy,Executed,Others,Increased,Increased,0
5007,47,Low,1,Less than half,Most,6.870947368421053,Buy,Executed,Energy,Increased,Increased,0
5009,57,Low,0,More than half,Moderate,20.779505588938424,Buy,Executed,Materials,Constant,Constant,0
5010,74,Medium,1,Less than half,Moderate,15.617466063348417,Buy,Not Executed,Financials,Constant,Constant,0
5012,39,Medium,1,More than half,Moderate,31.129,Buy,Executed,Real Estate,Constant,Constant,1
5013,38,Low,0,More than half,None,20.109552631578946,Buy,Executed,Financials,Increased,Increased,0
5020,34,Not Assigned,1,More than half,None,1.9916538461538462,Buy,Executed,Financials,Decreased,Increased,0
5024,60,Not Assigned,0,All,None,47.248275862068965,Buy,Executed,Materials,Constant,Constant,1
5025,77,Not Assigned,1,More than half,Moderate,18.335076923076922,Buy,Executed,Financials,Constant,Constant,0
5028,65,Not Assigned,0,Less than half,Moderate,15.586176470588233,Buy,Not Executed,Health Care,Increased,Increased,0
5029,76,Low,1,More than half,Little,7.990505154639175,Buy,Executed,Financials,Constant,Constant,1
5031,37,Medium,0,More than half,Most,8.591934336525307,Sell,Executed,Financials,Increased,Increased,0
5032,59,Low,1,Less than half,Moderate,2.250776119402985,Buy,Executed,Financials,Constant,Constant,1
5033,78,Low,1,Less than half,Moderate,3.0429296296296298,Sell,Not Executed,Industries,Increased,Increased,0
5036,74,Low,1,Less than half,Moderate,2.6761451612903224,Sell,Not Executed,Consumer Staples,Increased,Increased,0
5037,37,Low,1,Less than half,Most,11.391917084365847,Sell,Not Executed,Financials,Constant,Constant,0
5039,29,Low,0,More than half,Moderate,16.73372602739726,Buy,Executed,Financials,Increased,Increased,1
5040,75,Low,0,All,None,1.7091176470588234,Buy,Executed,INDUSTRIAL,Constant,Constant,1
5041,61,Medium,1,More than half,Moderate,14.040266666666668,Sell,Executed,Consumer Discretionary,Constant,Constant,0
5042,76,Low,1,Less than half,Moderate,21.27896511627907,Buy,Not Executed,Information Technology,Increased,Increased,0
5046,69,Low,1,More than half,Moderate,12.348028451910627,Buy,Executed,Financials,Increased,Increased,0
5049,40,Low,1,Less than half,Most,4.441177489177489,Sell,Executed,Financials,Constant,Constant,1
5050,41,Low,1,More than half,Most,11.82550919117647,Buy,Executed,Financials,Constant,Constant,0
5054,48,Not Assigned,0,More than half,Moderate,42.775,Buy,Executed,Financials,Decreased,Decreased,0
5055,66,Not Assigned,0,More than half,Moderate,14.576105263157896,Buy,Executed,Industries,Decreased,Decreased,0
5056,48,Low,1,More than half,Little,4.25025641025641,Buy,Executed,Information Technology,Decreased,Decreased,1
5065,56,Low,0,Less than half,Most,9.818285714285713,Sell,Not Executed,Consumer Discretionary,Constant,Constant,0
5066,47,Low,1,More than half,Moderate,25.575209876543212,Buy,Executed,Real Estate,Increased,Increased,0
5069,36,Not Assigned,1,More than half,Little,12.67386440677966,Sell,Executed,Industries,Decreased,Decreased,0
5071,63,Not Assigned,0,All,None,18.295,Buy,Executed,Industries,Decreased,Decreased,1
5076,23,Not Assigned,1,More than half,Moderate,22.312458153264394,Sell,Executed,Industries,Constant,Constant,0
5078,52,Not Assigned,1,All,None,1.354,Buy,Executed,Financials,Decreased,Decreased,1
5080,62,Low,1,More than half,Little,2.9238478835978836,Sell,Executed,Financials,Constant,Constant,0
5086,36,Low,1,Less than half,Moderate,25.054337423312884,Sell,Not Executed,Financials,Constant,Constant,0
5088,79,Low,1,Less than half,Moderate,8.099076086956522,Sell,Not Executed,Basic Materials,Constant,Constant,0
5089,31,Low,1,All,None,1.616666666666667,Buy,Executed,Materials,Increased,Increased,1
5091,58,Medium,1,More than half,Moderate,8.743706642066421,Buy,Executed,Industries,Constant,Constant,0
5094,55,Not Assigned,1,All,None,3.6441944444444445,Buy,Executed,Financials,Constant,Constant,1
5096,60,Low,1,Less than half,Moderate,25.596666666666668,Buy,Executed,Industries,Increased,Increased,0
5097,49,Medium,1,Less than half,Moderate,33.62153658536585,Sell,Not Executed,Financials,Constant,Constant,1
5100,79,Medium,1,More than half,Moderate,46.364411764705885,Buy,Executed,Industries,Constant,Constant,0
5102,34,Low,1,More than half,Little,1.6131400651465797,Sell,Executed,Industries,Increased,Increased,0
5106,56,Low,0,Less than half,Little,2.3234375,Sell,Not Executed,Consumer Discretionary,Constant,Constant,0
5107,66,Not Assigned,1,All,None,5.983333333333333,Sell,Executed,Health Care,Increased,Increased,1
5110,61,Low,0,Less than half,Most,10.79,Sell,Not Executed,Telecommunication Services,Increased,Increased,1
5111,63,Low,1,More than half,None,56.33866666666667,Buy,Executed,Real Estate,Increased,Increased,0
5112,72,Low,1,More than half,Moderate,11.635545454545454,Sell,Executed,Financials,Increased,Increased,0
5113,25,Low,1,None,Most,90.24692857142857,Sell,Not Executed,Financials,Constant,Constant,1
5115,77,Low,1,More than half,Little,59.04232375478927,Buy,Executed,Materials,Constant,Constant,1
5116,61,Low,1,Less than half,Moderate,35.90655327463395,Sell,Not Executed,Financials,Increased,Increased,0
5117,59,Low,1,Less than half,Most,4.3716986899563315,Sell,Not Executed,Industries,Constant,Constant,1
5118,37,Low,0,Less than half,Most,11.1126213592233,Sell,Not Executed,Financials,Increased,Increased,0
5122,66,High,0,Less than half,Most,19.005157534246578,Buy,Not Executed,Financials,Constant,Constant,1
5123,56,Low,1,More than half,Moderate,9.547918918918919,Sell,Executed,Financials,Constant,Constant,0
5124,53,Low,1,More than half,None,4.4117999999999995,Sell,Executed,Consumer Staples,Constant,Constant,1
5126,38,Low,1,More than half,Moderate,14.288307692307693,Buy,Executed,Materials,Constant,Constant,0
5127,58,Low,1,Less than half,Little,31.106416666666668,Sell,Not Executed,Materials,Constant,Constant,0
5128,37,Low,1,More than half,Moderate,6.2942921836228285,Buy,Executed,Real Estate,Increased,Increased,0
5129,65,Low,0,Less than half,Most,1.680960358056266,Sell,Not Executed,Industries,Increased,Increased,1
5130,58,Medium,1,More than half,Moderate,5.748,Buy,Executed,Financials,Constant,Constant,1
5131,33,Low,1,More than half,Moderate,1.6781919191919192,Buy,Executed,Financials,Increased,Increased,1
5132,34,Low,1,More than half,Little,19.575518072289157,Buy,Executed,Financials,Increased,Increased,0
5133,42,Low,1,More than half,Moderate,9.683738372093023,Buy,Executed,Financials,Increased,Increased,1
5134,77,Low,1,More than half,Moderate,34.002631578947366,Buy,Executed,Industries,Increased,Increased,0
5135,39,Low,1,More than half,Most,194.96633333333332,Buy,Executed,Real Estate,Increased,Increased,0
5136,72,Low,0,More than half,Moderate,3.5527135728542913,Sell,Executed,Industries,Increased,Increased,1
5138,61,Low,1,More than half,Moderate,50.455031446540886,Buy,Executed,Financials,Increased,Increased,0
5139,76,Low,1,More than half,None,1.2789,Buy,Executed,Financials,Constant,Constant,0
5142,66,Not Assigned,1,Less than half,Most,2.41964,Sell,Not Executed,SERVICES,Constant,Constant,0
5143,74,Not Assigned,1,More than half,Little,33.43847311827957,Buy,Executed,Financials,Constant,Constant,1
5144,77,Not Assigned,1,Less than half,Most,2.405136363636364,Sell,Not Executed,Financials,Constant,Constant,1
5146,21,Low,0,Less than half,Most,9.760054054054054,Sell,Not Executed,Industries,Increased,Increased,1
5150,69,Low,1,More than half,Moderate,2.741941176470588,Sell,Executed,Materials,Constant,Constant,1
5151,44,Medium,1,Less than half,Most,9.281659224441833,Sell,Not Executed,Industries,Increased,Increased,0
5152,42,Low,1,More than half,Little,37.17370689655173,Sell,Executed,Financials,Constant,Constant,0
5153,20,Medium,0,Less than half,Most,0.2508333333333333,Sell,Not Executed,Information Technology,Increased,Increased,1
5158,72,Medium,1,More than half,Moderate,15.921398148148148,Buy,Executed,Information Technology,Increased,Increased,0
5160,75,Low,1,More than half,Moderate,12.017802547770701,Sell,Executed,Financials,Constant,Constant,0
5161,62,Low,1,Less than half,Moderate,11.74463440860215,Buy,Executed,Financials,Constant,Constant,1
5162,30,Not Assigned,1,None,Most,27.55764705882353,Buy,Not Executed,Real Estate,Constant,Constant,0
5163,71,Not Assigned,1,Less than half,Most,7.712,Sell,Not Executed,Industries,Decreased,Increased,1
5165,40,Not Assigned,1,More than half,Little,20.5169375,Sell,Executed,Real Estate,Constant,Constant,0
5166,26,Not Assigned,1,Less than half,Moderate,33.947132530120484,Sell,Not Executed,Materials,Constant,Constant,0
5167,56,Not Assigned,1,More than half,Little,22.907666666666664,Buy,Executed,Materials,Constant,Constant,0
5168,43,Not Assigned,1,More than half,Little,8.340565217391305,Sell,Executed,Financials,Constant,Constant,0
5170,25,Low,0,None,None,38.0,Buy,Not Executed,Financials,Increased,Increased,1
5172,47,Low,1,More than half,Moderate,68.11125,Sell,Executed,Financials,Constant,Constant,0
5177,72,Low,1,More than half,None,18.7625,Buy,Executed,INVESTMENT,Constant,Constant,0
5179,72,Low,1,More than half,Little,50.743199999999995,Buy,Executed,Industries,Increased,Increased,1
5180,37,Low,1,More than half,Moderate,25.40134068627451,Buy,Executed,Industries,Constant,Constant,0
5181,33,Low,1,More than half,Moderate,23.911298076923078,Sell,Executed,Financials,Constant,Constant,0
5182,39,Low,1,None,All,0.27366666666666667,Sell,Not Executed,Information Technology,Increased,Increased,1
5184,77,Low,1,Less than half,Most,10.777544117647059,Buy,Not Executed,Financials,Increased,Increased,1
5185,54,Low,0,More than half,Little,5.167265486725663,Buy,Executed,Financials,Increased,Increased,1
5186,75,Low,1,More than half,Moderate,7.887381720430108,Buy,Executed,Industries,Constant,Constant,0
5188,18,Low,1,Less than half,Most,4.69,Buy,Not Executed,Health Care,Increased,Increased,1
5191,31,Low,1,Less than half,Little,18.839285714285715,Buy,Executed,Financials,Increased,Increased,0
5192,63,Low,1,Less than half,Moderate,0.28424050632911396,Buy,Not Executed,INVESTMENT,Constant,Constant,1
5193,66,Low,1,More than half,Most,26.085453781512605,Sell,Executed,Real Estate,Constant,Constant,1
5194,37,Medium,0,Less than half,Most,0.5741111111111111,Sell,Not Executed,REAL ESTATE,Increased,Increased,1
5195,34,Medium,0,All,None,1.3900000000000001,Sell,Executed,Consumer Discretionary,Constant,Constant,1
5196,22,Low,0,Less than half,Little,4.044182692307692,Sell,Not Executed,Consumer Discretionary,Increased,Increased,1
5197,44,Low,1,Less than half,Moderate,24.61038186426184,Buy,Executed,Financials,Increased,Increased,0
5198,70,Low,1,Less than half,None,81.1923076923077,Sell,Not Executed,Materials,Increased,Increased,0
5201,35,Low,0,More than half,Little,4.8180000000000005,Buy,Executed,INDUSTRIAL,Increased,Increased,0
5202,39,Low,1,Less than half,Most,19.56971551724138,Buy,Not Executed,Financials,Increased,Increased,0
5206,42,Low,1,More than half,Moderate,12.17,Sell,Executed,INDUSTRIAL,Increased,Increased,0
5208,41,Not Assigned,1,Less than half,Most,10.016875,Sell,Not Executed,Financials,Increased,Increased,0
5211,30,Low,1,None,None,35.0,Sell,Not Executed,Industries,Constant,Constant,1
5212,65,Low,0,More than half,Little,17.32606779661017,Buy,Executed,Real Estate,Constant,Constant,1
5213,45,Low,1,More than half,Little,21.279779527559057,Sell,Executed,Financials,Constant,Constant,0
5214,25,Medium,1,More than half,Moderate,8.468499999999999,Sell,Executed,Financials,Increased,Increased,1
5215,30,Low,1,More than half,Moderate,20.199333333333332,Sell,Executed,Financials,Increased,Increased,0
5216,30,Low,0,All,None,4.8994,Buy,Executed,Industries,Decreased,Decreased,1
5217,77,Low,1,Less than half,Little,26.213529411764707,Buy,Not Executed,Financials,Increased,Increased,1
5221,54,Low,1,More than half,Moderate,1.5896055825242719,Sell,Executed,Financials,Constant,Constant,1
5224,73,Medium,0,More than half,None,9.094818181818182,Sell,Executed,Materials,Constant,Constant,1
5225,22,Medium,1,Less than half,Moderate,11.5587,Sell,Not Executed,Industries,Constant,Constant,1
5226,34,Low,0,Less than half,Moderate,14.9295,Buy,Not Executed,Financials,Increased,Increased,1
5227,35,Low,1,More than half,None,17.28142857142857,Buy,Executed,INDUSTRIAL,Increased,Increased,0
5233,20,Low,1,Less than half,Most,38.932396226415094,Sell,Not Executed,INDUSTRIAL,Increased,Increased,0
5236,43,Low,1,All,None,40.4,Buy,Executed,Real Estate,Decreased,Increased,0
5237,61,Low,1,More than half,Moderate,12.042354838709677,Buy,Executed,Financials,Increased,Increased,0
5240,35,Low,1,Less than half,Moderate,20.958535483870968,Buy,Not Executed,Materials,Decreased,Decreased,1
5241,53,Low,0,Less than half,Most,97.93287898089172,Sell,Not Executed,Consumer Staples,Increased,Increased,0
5243,70,Low,1,More than half,Moderate,0.6732,Buy,Executed,INVESTMENT,Increased,Increased,1
5244,47,Low,0,More than half,Moderate,2.6246989247311827,Sell,Executed,Financials,Increased,Increased,1
5246,57,Medium,1,More than half,Moderate,6.242269461077845,Sell,Executed,Financials,Increased,Increased,0
5247,32,Medium,0,More than half,Moderate,2.0418983050847457,Sell,Executed,Financials,Increased,Increased,1
5249,63,Low,1,More than half,Moderate,16.96749282296651,Buy,Executed,Real Estate,Increased,Increased,0
5251,68,Low,0,More than half,Little,60.810997601918466,Buy,Executed,Health Care,Increased,Increased,0
5253,57,Low,0,None,All,12.5,Sell,Not Executed,Real Estate,Increased,Increased,1
5254,63,Low,0,More than half,Little,26.939308411214952,Sell,Executed,Financials,Constant,Constant,1
5258,73,Low,0,More than half,Moderate,110.51174307545368,Buy,Executed,Financials,Increased,Increased,0
5259,24,Low,1,Less than half,Most,23.933285714285713,Sell,Not Executed,Materials,Increased,Increased,1
5261,52,Low,1,Less than half,Most,6.62480904522613,Sell,Not Executed,Consumer Staples,Increased,Increased,0
5262,49,Low,0,Less than half,Moderate,29.068235294117645,Buy,Not Executed,Health Care,Increased,Decreased,1
5265,37,Low,1,More than half,Moderate,47.258104982206405,Buy,Executed,Financials,Increased,Increased,0
5266,37,Medium,0,All,None,11.63,Buy,Executed,Financials,Increased,Increased,1
5268,51,Low,0,More than half,Little,2.8464300000000002,Sell,Executed,Financials,Constant,Constant,0
5270,47,Low,1,More than half,Little,26.30530201342282,Buy,Executed,Financials,Increased,Increased,0
5271,36,Low,0,More than half,Moderate,113.23333333333333,Sell,Executed,Financials,Constant,Constant,0
5273,41,Low,0,Less than half,Moderate,1.4791447368421051,Buy,Not Executed,Financials,Increased,Increased,0
5274,74,Low,1,More than half,Little,2.6347126499454743,Buy,Executed,Consumer Staples,Constant,Constant,0
5277,40,Medium,1,Less than half,Moderate,37.37242307692308,Buy,Not Executed,Consumer Staples,Increased,Increased,1
5287,78,Low,1,More than half,Little,13.307638888888889,Sell,Executed,Financials,Constant,Constant,1
5288,57,Low,1,All,None,2.329625,Buy,Executed,Consumer Staples,Increased,Increased,1
5293,56,Low,1,None,None,10.7875,Sell,Not Executed,Financials,Increased,Increased,0
5295,70,Medium,1,All,None,5.7,Sell,Executed,Consumer Discretionary,Increased,Increased,1
5297,62,Low,1,More than half,Little,7.023740223463687,Buy,Executed,Financials,Constant,Constant,0
5298,37,Low,1,All,None,0.863,Sell,Executed,Financials,Constant,Constant,0
5301,63,Low,1,Less than half,Little,37.21,Buy,Not Executed,Industries,Constant,Constant,1
5302,32,Low,1,All,None,1.5954285714285716,Buy,Executed,INDUSTRIAL,Increased,Increased,1
5305,37,Low,1,Less than half,Most,5.358315789473684,Sell,Not Executed,Health Care,Increased,Increased,1
5308,18,Medium,1,More than half,Moderate,17.015837406015038,Buy,Executed,Industries,Constant,Constant,0
5310,73,Low,1,Less than half,Moderate,2.2799652406417112,Buy,Not Executed,Financials,Increased,Increased,0
5312,71,Low,1,All,None,2.395,Buy,Executed,Information Technology,Constant,Constant,1
5315,78,Low,1,More than half,Moderate,44.63163929618768,Sell,Executed,Real Estate,Increased,Increased,0
5317,32,Low,1,More than half,Most,17.38,Sell,Executed,Financials,Increased,Increased,1
5318,65,Low,1,More than half,Moderate,4.184070588235294,Buy,Executed,Real Estate,Increased,Increased,1
5319,20,Low,1,More than half,Little,10.130112456747405,Sell,Executed,Financials,Increased,Increased,0
5331,57,Low,1,More than half,Moderate,11.26505,Buy,Executed,Industries,Increased,Increased,1
5332,57,Low,1,Less than half,Most,65.0,Buy,Not Executed,Industries,Increased,Increased,0
5333,67,Low,0,More than half,Moderate,10.502144927536232,Sell,Executed,INDUSTRIAL,Increased,Increased,0
5334,74,Low,1,All,None,0.126,Sell,Executed,Others,Increased,Increased,1
5335,71,Low,1,Less than half,Little,2.8686520190023757,Sell,Not Executed,Financials,Increased,Increased,0
5336,30,Low,0,More than half,None,3.3347499999999997,Sell,Executed,INDUSTRIAL,Decreased,Decreased,0
5337,36,Low,1,More than half,Little,35.96584868421053,Buy,Executed,Industries,Decreased,Decreased,1
5340,35,Medium,1,More than half,Moderate,3.6755000000000004,Sell,Executed,Financials,Constant,Constant,1
5344,20,Low,1,Less than half,Most,18.840976377952757,Buy,Not Executed,Industries,Increased,Increased,0
5345,61,Low,1,Less than half,Most,7.288821428571429,Buy,Not Executed,Financials,Increased,Increased,1
5346,57,Low,1,Less than half,Most,4.433768802228412,Sell,Not Executed,Financials,Constant,Constant,1
5348,71,Low,1,More than half,Little,23.347660740523068,Buy,Executed,Industries,Constant,Constant,0
5351,57,Low,0,All,None,11.73557142857143,Buy,Executed,Real Estate,Increased,Increased,0
5353,65,Medium,1,Less than half,Moderate,28.11502941176471,Buy,Not Executed,Industries,Constant,Constant,0
5357,49,Low,1,Less than half,Most,19.212125,Sell,Not Executed,Consumer Discretionary,Increased,Increased,0
5360,75,Low,0,More than half,Moderate,10.949505747126436,Sell,Executed,Financials,Constant,Constant,1
5361,69,Medium,0,More than half,Moderate,19.158169811320754,Sell,Executed,Financials,Constant,Constant,1
5362,71,Low,1,More than half,None,7.3500000000000005,Sell,Executed,Industries,Constant,Constant,1
5363,59,Medium,1,More than half,Moderate,7.9019034482758626,Sell,Executed,Industries,Increased,Increased,0
5366,78,Low,1,Less than half,None,0.7279166666666667,Buy,Executed,Financials,Increased,Increased,0
5368,35,Low,1,More than half,Little,20.14584210526316,Buy,Executed,Real Estate,Increased,Increased,1
5369,67,Medium,0,More than half,Moderate,25.682444444444446,Sell,Executed,Financials,Increased,Increased,1
5371,46,Low,1,More than half,Little,5.6474518518518515,Buy,Executed,Financials,Increased,Increased,1
5372,31,Medium,1,More than half,Little,44.43975,Buy,Executed,Financials,Increased,Increased,0
5374,54,Low,0,Less than half,Moderate,25.35787804878049,Buy,Not Executed,Real Estate,Decreased,Decreased,1
5376,67,Low,1,More than half,Little,24.41701785714286,Buy,Executed,Telecommunication Services,Constant,Constant,0
5379,41,Medium,1,Less than half,Moderate,11.888585585585586,Sell,Not Executed,Financials,Constant,Constant,0
5385,61,Low,1,More than half,Little,24.31396212121212,Sell,Executed,Industries,Constant,Constant,0
5386,60,Low,1,All,None,1.3047499999999999,Sell,Executed,Consumer Staples,Increased,Decreased,1
5389,41,Low,1,Less than half,Moderate,11.496081081081082,Sell,Not Executed,Health Care,Increased,Increased,1
5393,19,Low,1,More than half,Moderate,15.966288732394366,Buy,Executed,Financials,Increased,Increased,0
5394,56,Low,1,More than half,None,4.8075,Sell,Executed,Information Technology,Increased,Increased,1
5395,71,Low,1,Less than half,Most,6.380285714285714,Buy,Not Executed,Financials,Increased,Increased,1
5396,77,Low,0,More than half,Moderate,7.620416666666666,Buy,Executed,Industries,Decreased,Decreased,1
5399,38,Low,1,Less than half,Most,22.433645737793363,Buy,Executed,Financials,Increased,Increased,0
5400,60,Low,1,All,None,0.49800000000000005,Sell,Executed,Tourism,Increased,Decreased,1
5402,38,Low,1,More than half,Moderate,8.355577586206897,Buy,Executed,Financials,Constant,Constant,0
5405,40,Low,1,More than half,Moderate,5.9664,Sell,Executed,Financials,Constant,Constant,0
5406,37,Low,0,All,None,66.125,Buy,Executed,Real Estate,Increased,Increased,1
5408,61,Low,1,More than half,Little,10.580589285714286,Sell,Executed,Industries,Increased,Increased,0
